ID;Day;CountryCode;TweetType;Size;RetweetCount;Likes
1127076493404790787;Sat May 11 06:02:30 BST 2019;US;ORIGINAL;87;0;1
1127076838885462016;Sat May 11 06:03:53 BST 2019;US;REPLY   ;60;0;1
1127078128285769728;Sat May 11 06:09:00 BST 2019;US;ORIGINAL;174;0;1
1127081667598925824;Sat May 11 06:23:04 BST 2019;US;REPLY   ;58;0;0
1127084845363093505;Sat May 11 06:35:42 BST 2019;US;ORIGINAL;153;0;2
1127088508835778560;Sat May 11 06:50:15 BST 2019;US;ORIGINAL;48;0;1
1127096081735606275;Sat May 11 07:20:20 BST 2019;US;ORIGINAL;79;0;1
1127096356219310082;Sat May 11 07:21:26 BST 2019;SV;REPLY   ;162;0;1
1127096994973880320;Sat May 11 07:23:58 BST 2019;US;ORIGINAL;78;0;2
1127106143287939073;Sat May 11 08:00:19 BST 2019;GB;REPLY   ;74;0;0
1127113026354733056;Sat May 11 08:27:40 BST 2019;US;ORIGINAL;206;0;1
1127128581656731649;Sat May 11 09:29:29 BST 2019;FR;ORIGINAL;161;0;0
1127133198805127168;Sat May 11 09:47:50 BST 2019;US;ORIGINAL;204;0;3
1127146358639603713;Sat May 11 10:40:07 BST 2019;US;ORIGINAL;248;2;1
1127178961660907521;Sat May 11 12:49:41 BST 2019;ES;REPLY   ;119;0;0
1127180983957061633;Sat May 11 12:57:43 BST 2019;FR;ORIGINAL;143;0;1
1127185479877701632;Sat May 11 13:15:35 BST 2019;BR;ORIGINAL;205;0;0
1127192814721302528;Sat May 11 13:44:43 BST 2019;ES;REPLY   ;157;2;3
1127192826754805762;Sat May 11 13:44:46 BST 2019;ES;ORIGINAL;116;3;8
1127193290393247744;Sat May 11 13:46:37 BST 2019;ES;REPLY   ;141;2;4
1127193659684851713;Sat May 11 13:48:05 BST 2019;ES;ORIGINAL;116;1;1
1127193715032907781;Sat May 11 13:48:18 BST 2019;ES;ORIGINAL;136;3;4
1127193928283897857;Sat May 11 13:49:09 BST 2019;ES;REPLY   ;107;2;3
1127193970075938817;Sat May 11 13:49:19 BST 2019;ES;ORIGINAL;194;3;8
1127194193653313536;Sat May 11 13:50:12 BST 2019;ES;ORIGINAL;175;4;6
1127195183718850560;Sat May 11 13:54:08 BST 2019;ES;ORIGINAL;133;1;3
1127195924969787392;Sat May 11 13:57:05 BST 2019;ES;ORIGINAL;181;1;1
1127197670756503553;Sat May 11 14:04:01 BST 2019;ES;REPLY   ;152;1;2
1127198942779858944;Sat May 11 14:09:04 BST 2019;ES;ORIGINAL;228;2;4
1127200524833570818;Sat May 11 14:15:22 BST 2019;ES;ORIGINAL;133;1;3
1127208120843952128;Sat May 11 14:45:33 BST 2019;PY;ORIGINAL;264;0;1
1127214663047970816;Sat May 11 15:11:32 BST 2019;ES;ORIGINAL;279;0;2
1127218946434793475;Sat May 11 15:28:34 BST 2019;ES;ORIGINAL;215;0;3
1127233116266029057;Sat May 11 16:24:52 BST 2019;ES;ORIGINAL;173;6;10
1127241835167014912;Sat May 11 16:59:31 BST 2019;ES;ORIGINAL;122;3;7
1127253295637192705;Sat May 11 17:45:03 BST 2019;ES;ORIGINAL;59;0;0
1127253326209273857;Sat May 11 17:45:10 BST 2019;MX;ORIGINAL;147;0;0
1127255332294725632;Sat May 11 17:53:09 BST 2019;GB;ORIGINAL;63;0;0
1127255798374129664;Sat May 11 17:55:00 BST 2019;US;ORIGINAL;56;0;0
1127255929773273089;Sat May 11 17:55:31 BST 2019;GB;ORIGINAL;182;0;0
1127256464651948033;Sat May 11 17:57:39 BST 2019;US;ORIGINAL;69;0;0
1127257255471190018;Sat May 11 18:00:47 BST 2019;GB;ORIGINAL;269;0;0
1127274763292798976;Sat May 11 19:10:21 BST 2019;US;ORIGINAL;107;0;0
1127292212528726020;Sat May 11 20:19:42 BST 2019;US;ORIGINAL;292;1;1
1127292665303842816;Sat May 11 20:21:30 BST 2019;US;ORIGINAL;298;1;1
1127293621584023553;Sat May 11 20:25:18 BST 2019;US;ORIGINAL;98;0;1
1127319491082215424;Sat May 11 22:08:05 BST 2019;US;ORIGINAL;238;0;1
1127320356157558784;Sat May 11 22:11:32 BST 2019;US;ORIGINAL;193;0;0
1127321919974285312;Sat May 11 22:17:45 BST 2019;US;ORIGINAL;216;0;0
1127323056693743617;Sat May 11 22:22:16 BST 2019;US;ORIGINAL;138;0;0
1127325732961525760;Sat May 11 22:32:54 BST 2019;US;ORIGINAL;170;0;0
1127326452486103040;Sat May 11 22:35:45 BST 2019;US;ORIGINAL;278;0;0
1127327290369568769;Sat May 11 22:39:05 BST 2019;US;ORIGINAL;182;0;0
1127327827437576193;Sat May 11 22:41:13 BST 2019;US;ORIGINAL;117;0;0
1127328425084166145;Sat May 11 22:43:35 BST 2019;US;ORIGINAL;176;0;0
1127328965964648448;Sat May 11 22:45:44 BST 2019;US;ORIGINAL;192;0;0
1127329518954266625;Sat May 11 22:47:56 BST 2019;US;ORIGINAL;106;0;0
1127331826186407936;Sat May 11 22:57:06 BST 2019;US;ORIGINAL;165;0;0
1127332329691594752;Sat May 11 22:59:06 BST 2019;US;ORIGINAL;151;0;0
1127332455931715585;Sat May 11 22:59:36 BST 2019;US;ORIGINAL;264;0;0
1127334853655982080;Sat May 11 23:09:08 BST 2019;US;ORIGINAL;199;0;0
1127335226772836352;Sat May 11 23:10:37 BST 2019;US;ORIGINAL;224;0;0
1127345871593459712;Sat May 11 23:52:55 BST 2019;US;ORIGINAL;197;0;0
1127346206596685824;Sat May 11 23:54:15 BST 2019;US;ORIGINAL;138;0;0
1127346367783886848;Sat May 11 23:54:53 BST 2019;US;ORIGINAL;157;0;1
1127346748706267136;Sat May 11 23:56:24 BST 2019;US;ORIGINAL;187;1;0
1127347583616032768;Sat May 11 23:59:43 BST 2019;US;ORIGINAL;116;0;0
1127349159638519810;Sun May 12 00:05:59 BST 2019;US;ORIGINAL;304;0;0
1127349273996038145;Sun May 12 00:06:26 BST 2019;US;ORIGINAL;130;0;0
1127352007134629888;Sun May 12 00:17:18 BST 2019;US;ORIGINAL;113;0;1
1127352771647172608;Sun May 12 00:20:20 BST 2019;US;ORIGINAL;188;0;0
1127353099209699328;Sun May 12 00:21:38 BST 2019;US;ORIGINAL;93;0;0
1127354482512162816;Sun May 12 00:27:08 BST 2019;US;ORIGINAL;142;0;0
1127359384567341056;Sun May 12 00:46:37 BST 2019;US;ORIGINAL;161;0;0
1127360754774994944;Sun May 12 00:52:03 BST 2019;US;ORIGINAL;168;0;0
1127363014867410945;Sun May 12 01:01:02 BST 2019;US;ORIGINAL;179;0;0
1127363713584062465;Sun May 12 01:03:49 BST 2019;US;ORIGINAL;204;0;0
1127365072190226432;Sun May 12 01:09:13 BST 2019;US;ORIGINAL;194;0;0
1127368560357941248;Sun May 12 01:23:04 BST 2019;US;ORIGINAL;168;0;0
1127368703081713664;Sun May 12 01:23:38 BST 2019;US;ORIGINAL;177;0;0
1127368790541357056;Sun May 12 01:23:59 BST 2019;US;ORIGINAL;160;0;1
1127370232245436419;Sun May 12 01:29:43 BST 2019;US;ORIGINAL;221;0;0
1127371123526492161;Sun May 12 01:33:16 BST 2019;US;ORIGINAL;154;0;0
1127372492006289408;Sun May 12 01:38:42 BST 2019;US;ORIGINAL;188;0;0
1127372965702721542;Sun May 12 01:40:35 BST 2019;US;ORIGINAL;209;0;0
1127373216106860544;Sun May 12 01:41:34 BST 2019;US;ORIGINAL;193;0;1
1127375531517906944;Sun May 12 01:50:46 BST 2019;AR;ORIGINAL;139;0;0
1127387618818314241;Sun May 12 02:38:48 BST 2019;BR;ORIGINAL;110;0;1
1127426438125248512;Sun May 12 05:13:04 BST 2019;US;ORIGINAL;84;0;0
1127545345322422272;Sun May 12 13:05:33 BST 2019;GB;ORIGINAL;96;0;2
1127558987287793666;Sun May 12 13:59:46 BST 2019;MX;ORIGINAL;33;0;0
1127561907022573568;Sun May 12 14:11:22 BST 2019;IE;REPLY   ;19;0;1
1127587343261630464;Sun May 12 15:52:26 BST 2019;BR;ORIGINAL;87;0;0
1127592639769899010;Sun May 12 16:13:29 BST 2019;AR;ORIGINAL;161;0;1
1127596355579305985;Sun May 12 16:28:15 BST 2019;US;ORIGINAL;42;0;0
1127598386419421189;Sun May 12 16:36:19 BST 2019;PH;ORIGINAL;62;0;0
1127599026889740288;Sun May 12 16:38:52 BST 2019;PH;ORIGINAL;239;1;4
1127600104993710081;Sun May 12 16:43:09 BST 2019;US;ORIGINAL;136;0;0
1127614872726929408;Sun May 12 17:41:50 BST 2019;ES;ORIGINAL;228;0;7
1127624065227939840;Sun May 12 18:18:22 BST 2019;BR;ORIGINAL;83;0;0
1127627456872103936;Sun May 12 18:31:50 BST 2019;US;ORIGINAL;208;0;2
1127630731998584833;Sun May 12 18:44:51 BST 2019;US;ORIGINAL;100;0;6
1127632064608555008;Sun May 12 18:50:09 BST 2019;CA;ORIGINAL;54;0;0
1127635090589323264;Sun May 12 19:02:10 BST 2019;CO;ORIGINAL;107;0;2
1127635446736084998;Sun May 12 19:03:35 BST 2019;AR;ORIGINAL;117;1;3
1127638048425107456;Sun May 12 19:13:55 BST 2019;US;REPLY   ;145;0;2
1127638357671129089;Sun May 12 19:15:09 BST 2019;US;REPLY   ;188;0;1
1127640911154941954;Sun May 12 19:25:18 BST 2019;US;ORIGINAL;155;1;2
1127695984740507648;Sun May 12 23:04:08 BST 2019;US;ORIGINAL;68;0;3
1127698703068876800;Sun May 12 23:14:57 BST 2019;US;ORIGINAL;49;0;0
1127698732114427904;Sun May 12 23:15:04 BST 2019;US;ORIGINAL;73;0;2
1127698830181294080;Sun May 12 23:15:27 BST 2019;US;ORIGINAL;70;0;0
1127702050882691074;Sun May 12 23:28:15 BST 2019;DO;ORIGINAL;206;0;1
1127702470506029058;Sun May 12 23:29:55 BST 2019;IT;ORIGINAL;89;0;0
1127707288507174914;Sun May 12 23:49:04 BST 2019;US;ORIGINAL;81;0;0
1127718721655640064;Mon May 13 00:34:29 BST 2019;US;ORIGINAL;56;0;0
1127722772954673153;Mon May 13 00:50:35 BST 2019;CL;ORIGINAL;124;0;0
1127722902655102976;Mon May 13 00:51:06 BST 2019;US;ORIGINAL;110;0;0
1127723199872032768;Mon May 13 00:52:17 BST 2019;BR;ORIGINAL;99;0;2
1127725246373605376;Mon May 13 01:00:25 BST 2019;BR;ORIGINAL;117;0;1
1127726010512879622;Mon May 13 01:03:27 BST 2019;BR;ORIGINAL;139;0;0
1127732883559522304;Mon May 13 01:30:46 BST 2019;BR;ORIGINAL;56;0;0
1127734099773403136;Mon May 13 01:35:36 BST 2019;GB;ORIGINAL;149;0;0
1127744880883785729;Mon May 13 02:18:26 BST 2019;TT;ORIGINAL;244;0;0
1127747246664167426;Mon May 13 02:27:50 BST 2019;EC;REPLY   ;26;0;0
1127751473167781894;Mon May 13 02:44:38 BST 2019;US;ORIGINAL;99;0;0
1127751553572413440;Mon May 13 02:44:57 BST 2019;MX;ORIGINAL;52;0;0
1127751584191078404;Mon May 13 02:45:04 BST 2019;BR;ORIGINAL;59;0;0
1127751640021385216;Mon May 13 02:45:18 BST 2019;MX;ORIGINAL;45;0;0
1127751686804713473;Mon May 13 02:45:29 BST 2019;BR;ORIGINAL;113;0;0
1127751821521502212;Mon May 13 02:46:01 BST 2019;US;ORIGINAL;75;0;0
1127751842258137088;Mon May 13 02:46:06 BST 2019;BR;ORIGINAL;51;0;1
1127751922499424258;Mon May 13 02:46:25 BST 2019;US;ORIGINAL;89;0;3
1127751977058873344;Mon May 13 02:46:38 BST 2019;GB;ORIGINAL;109;0;0
1127752089399119872;Mon May 13 02:47:05 BST 2019;AR;ORIGINAL;97;0;0
1127752260300283905;Mon May 13 02:47:46 BST 2019;BR;ORIGINAL;114;0;0
1127752267560562690;Mon May 13 02:47:47 BST 2019;US;ORIGINAL;211;0;0
1127752335474745345;Mon May 13 02:48:04 BST 2019;HN;ORIGINAL;71;0;0
1127752353250201601;Mon May 13 02:48:08 BST 2019;MX;ORIGINAL;63;0;1
1127752414583566339;Mon May 13 02:48:22 BST 2019;US;ORIGINAL;85;0;0
1127752842062835714;Mon May 13 02:50:04 BST 2019;US;ORIGINAL;28;0;3
1127752967992610816;Mon May 13 02:50:34 BST 2019;US;ORIGINAL;92;0;1
1127756668312391682;Mon May 13 03:05:17 BST 2019;US;ORIGINAL;52;0;0
1127777802206547968;Mon May 13 04:29:15 BST 2019;TW;ORIGINAL;132;0;1
1127781197621415936;Mon May 13 04:42:45 BST 2019;TW;ORIGINAL;128;0;1
1127793543471230976;Mon May 13 05:31:48 BST 2019;TW;ORIGINAL;184;0;2
1127796425834688512;Mon May 13 05:43:16 BST 2019;ID;ORIGINAL;225;0;0
1127797816170926081;Mon May 13 05:48:47 BST 2019;TW;ORIGINAL;113;0;0
1127802041584246786;Mon May 13 06:05:34 BST 2019;ES;ORIGINAL;39;0;0
1127807266785234945;Mon May 13 06:26:20 BST 2019;TW;ORIGINAL;115;0;0
1127826005517848576;Mon May 13 07:40:48 BST 2019;EC;ORIGINAL;262;1;0
1127826708088934401;Mon May 13 07:43:35 BST 2019;AR;RETWEET ;142;1;0
1127827314308460544;Mon May 13 07:46:00 BST 2019;IN;ORIGINAL;99;3;2
1127827945551290368;Mon May 13 07:48:30 BST 2019;RO;ORIGINAL;204;0;0
1127836490501902336;Mon May 13 08:22:28 BST 2019;IN;REPLY   ;280;0;0
1127836676712271872;Mon May 13 08:23:12 BST 2019;KE;ORIGINAL;275;4;9
1127845957209661440;Mon May 13 09:00:05 BST 2019;VE;ORIGINAL;158;0;0
1127850751605334018;Mon May 13 09:19:08 BST 2019;EC;ORIGINAL;139;1;0
1127852181154140161;Mon May 13 09:24:49 BST 2019;BR;ORIGINAL;81;0;2
1127856108079599617;Mon May 13 09:40:25 BST 2019;IN;ORIGINAL;278;5;4
1127856259091324928;Mon May 13 09:41:01 BST 2019;VE;RETWEET ;141;5;0
1127857053412876288;Mon May 13 09:44:10 BST 2019;BR;ORIGINAL;130;0;0
1127857214155366401;Mon May 13 09:44:49 BST 2019;AR;RETWEET ;141;5;0
1127857690535976960;Mon May 13 09:46:42 BST 2019;UA;RETWEET ;141;5;0
1127858263452782592;Mon May 13 09:48:59 BST 2019;IN;RETWEET ;140;1;0
1127865991512428545;Mon May 13 10:19:41 BST 2019;GB;ORIGINAL;210;0;0
1127867166555103232;Mon May 13 10:24:21 BST 2019;NG;ORIGINAL;196;0;0
1127867234582446080;Mon May 13 10:24:38 BST 2019;NG;ORIGINAL;196;0;0
1127870538641223680;Mon May 13 10:37:45 BST 2019;US;ORIGINAL;117;0;0
1127870851016200192;Mon May 13 10:39:00 BST 2019;GB;ORIGINAL;82;0;0
1127870856019922944;Mon May 13 10:39:01 BST 2019;IE;ORIGINAL;125;0;1
1127874055007350785;Mon May 13 10:51:44 BST 2019;NG;ORIGINAL;203;0;0
1127874396117524480;Mon May 13 10:53:05 BST 2019;PH;ORIGINAL;215;0;0
1127874592926851072;Mon May 13 10:53:52 BST 2019;EC;RETWEET ;115;3;0
1127875959292604416;Mon May 13 10:59:18 BST 2019;US;ORIGINAL;73;0;0
1127878040808247296;Mon May 13 11:07:34 BST 2019;BR;ORIGINAL;56;0;0
1127879797013667840;Mon May 13 11:14:33 BST 2019;EC;ORIGINAL;178;1;2
1127883270211944448;Mon May 13 11:28:21 BST 2019;AR;ORIGINAL;208;2;4
1127883476819173376;Mon May 13 11:29:10 BST 2019;VE;RETWEET ;139;2;0
1127884382994292736;Mon May 13 11:32:46 BST 2019;IN;RETWEET ;141;5;0
1127884559910088704;Mon May 13 11:33:28 BST 2019;VE;RETWEET ;139;2;0
1127910794757328896;Mon May 13 13:17:43 BST 2019;IN;ORIGINAL;126;0;0
1127913996462510081;Mon May 13 13:30:27 BST 2019;VE;ORIGINAL;154;0;0
1127918928641048579;Mon May 13 13:50:02 BST 2019;IN;ORIGINAL;129;1;1
1127927158192705538;Mon May 13 14:22:45 BST 2019;AR;ORIGINAL;159;0;0
1127930021878861824;Mon May 13 14:34:07 BST 2019;AR;ORIGINAL;103;0;0
1127939925725388800;Mon May 13 15:13:29 BST 2019;VE;ORIGINAL;55;3;4
1127945310683242496;Mon May 13 15:34:52 BST 2019;IN;RETWEET ;76;3;0
1127946237926416385;Mon May 13 15:38:34 BST 2019;IN;RETWEET ;76;3;0
1127954201332658177;Mon May 13 16:10:12 BST 2019;BE;ORIGINAL;129;0;0
1127956438171705344;Mon May 13 16:19:05 BST 2019;VE;ORIGINAL;52;0;0
1127961982307639296;Mon May 13 16:41:07 BST 2019;IN;RETWEET ;151;2;0
1127965924491968513;Mon May 13 16:56:47 BST 2019;IN;ORIGINAL;303;0;5
1127972283656613888;Mon May 13 17:22:03 BST 2019;IN;ORIGINAL;165;0;2
1127979800126115840;Mon May 13 17:51:55 BST 2019;AR;ORIGINAL;273;0;0
1127981440161984517;Mon May 13 17:58:26 BST 2019;VE;ORIGINAL;251;72;23
1127981538577190912;Mon May 13 17:58:50 BST 2019;IN;ORIGINAL;85;0;0
1127987174203375616;Mon May 13 18:21:13 BST 2019;IN;ORIGINAL;186;0;0
1127987782570397696;Mon May 13 18:23:39 BST 2019;IN;ORIGINAL;196;0;0
1127988055783223301;Mon May 13 18:24:44 BST 2019;IN;ORIGINAL;179;0;0
1127988148003311621;Mon May 13 18:25:06 BST 2019;IN;ORIGINAL;52;0;0
1127994183086686210;Mon May 13 18:49:05 BST 2019;EC;ORIGINAL;39;0;1
1127997068348481537;Mon May 13 19:00:32 BST 2019;IN;ORIGINAL;76;0;0
1128019960452845569;Mon May 13 20:31:30 BST 2019;IN;ORIGINAL;95;0;0
1128033047763402752;Mon May 13 21:23:31 BST 2019;IN;RETWEET ;140;72;0
1128033381718155267;Mon May 13 21:24:50 BST 2019;VE;RETWEET ;140;72;0
1128033407714435072;Mon May 13 21:24:56 BST 2019;AR;RETWEET ;140;72;0
1128033764838391808;Mon May 13 21:26:22 BST 2019;IN;RETWEET ;140;72;0
1128033773088645121;Mon May 13 21:26:24 BST 2019;IN;RETWEET ;140;72;0
1128033787596738560;Mon May 13 21:26:27 BST 2019;IN;RETWEET ;140;72;0
1128033812011782150;Mon May 13 21:26:33 BST 2019;IN;RETWEET ;140;72;0
1128033837563416576;Mon May 13 21:26:39 BST 2019;VE;RETWEET ;140;72;0
1128034071278489607;Mon May 13 21:27:35 BST 2019;AR;RETWEET ;140;72;0
1128034359959793664;Mon May 13 21:28:43 BST 2019;IN;RETWEET ;140;72;0
1128035020562685958;Mon May 13 21:31:21 BST 2019;IN;ORIGINAL;303;0;0
1128036374500794368;Mon May 13 21:36:44 BST 2019;IN;RETWEET ;140;72;0
1128039367182884869;Mon May 13 21:48:37 BST 2019;IN;RETWEET ;140;72;0
1128041561001013251;Mon May 13 21:57:20 BST 2019;AR;RETWEET ;140;72;0
1128053092862386179;Mon May 13 22:43:10 BST 2019;IN;RETWEET ;140;72;0
1128053361826308096;Mon May 13 22:44:14 BST 2019;IN;RETWEET ;140;72;0
1128072572166397954;Tue May 14 00:00:34 BST 2019;IN;ORIGINAL;195;0;0
1128073858035146753;Tue May 14 00:05:41 BST 2019;VE;RETWEET ;140;72;0
1128074530960941061;Tue May 14 00:08:21 BST 2019;VE;RETWEET ;140;72;0
1128086818853879820;Tue May 14 00:57:11 BST 2019;EC;RETWEET ;140;72;0
1128095456658165761;Tue May 14 01:31:30 BST 2019;VE;ORIGINAL;112;0;0
1128104645128269825;Tue May 14 02:08:01 BST 2019;AR;ORIGINAL;139;1;2
1128105134972710912;Tue May 14 02:09:58 BST 2019;IN;ORIGINAL;128;0;0
1128105387868196864;Tue May 14 02:10:58 BST 2019;VE;ORIGINAL;133;0;0
1128105679695360000;Tue May 14 02:12:07 BST 2019;VE;ORIGINAL;158;1;1
1128106384330055680;Tue May 14 02:14:55 BST 2019;IN;ORIGINAL;184;0;0
1128106573132435457;Tue May 14 02:15:40 BST 2019;AR;ORIGINAL;194;0;1
1128107139061432320;Tue May 14 02:17:55 BST 2019;AR;ORIGINAL;174;0;0
1128108052589228032;Tue May 14 02:21:33 BST 2019;VE;RETWEET ;140;72;0
1128108123007463425;Tue May 14 02:21:50 BST 2019;IN;ORIGINAL;300;8;9
1128108383347904512;Tue May 14 02:22:52 BST 2019;IN;RETWEET ;143;8;0
1128108443657699328;Tue May 14 02:23:06 BST 2019;UA;ORIGINAL;197;0;1
1128108620221157376;Tue May 14 02:23:48 BST 2019;VE;RETWEET ;143;8;0
1128108659467268096;Tue May 14 02:23:58 BST 2019;IN;RETWEET ;143;8;0
1128110300836835330;Tue May 14 02:30:29 BST 2019;VE;RETWEET ;143;8;0
1128110529044799488;Tue May 14 02:31:24 BST 2019;IN;ORIGINAL;190;1;2
1128112619372601344;Tue May 14 02:39:42 BST 2019;EC;RETWEET ;140;72;0
1128112782593990657;Tue May 14 02:40:21 BST 2019;VE;ORIGINAL;114;0;0
1128120972270342144;Tue May 14 03:12:53 BST 2019;EC;RETWEET ;140;72;0
1128125603817951232;Tue May 14 03:31:18 BST 2019;VE;RETWEET ;140;72;0
1128125702195372033;Tue May 14 03:31:41 BST 2019;VE;RETWEET ;140;72;0
1128128118210875394;Tue May 14 03:41:17 BST 2019;IN;RETWEET ;143;8;0
1128130358992441344;Tue May 14 03:50:11 BST 2019;AR;RETWEET ;140;72;0
1128130550546542593;Tue May 14 03:50:57 BST 2019;EC;RETWEET ;140;72;0
1128135684257189888;Tue May 14 04:11:21 BST 2019;EC;RETWEET ;140;72;0
1128138788587356161;Tue May 14 04:23:41 BST 2019;IN;RETWEET ;140;72;0
1128142419659251712;Tue May 14 04:38:07 BST 2019;EC;ORIGINAL;34;0;0
1128149616472489984;Tue May 14 05:06:43 BST 2019;AR;RETWEET ;143;8;0
1128150447305449472;Tue May 14 05:10:01 BST 2019;AR;RETWEET ;140;72;0
1128178679048220673;Tue May 14 07:02:12 BST 2019;EC;ORIGINAL;122;1;0
1128211501796528129;Tue May 14 09:12:37 BST 2019;EC;RETWEET ;141;5;0
1128223991297130496;Tue May 14 10:02:15 BST 2019;VE;ORIGINAL;213;0;1
1128232964972793858;Tue May 14 10:37:55 BST 2019;VE;ORIGINAL;303;0;1
1128236519553159169;Tue May 14 10:52:02 BST 2019;IN;ORIGINAL;136;0;0
1128240064608329728;Tue May 14 11:06:07 BST 2019;EC;ORIGINAL;276;0;0
1128240616201179136;Tue May 14 11:08:19 BST 2019;IN;ORIGINAL;276;0;0
1128254900402622464;Tue May 14 12:05:04 BST 2019;VE;RETWEET ;140;72;0
1128264252555501569;Tue May 14 12:42:14 BST 2019;EC;ORIGINAL;79;2;2
1128264656655613953;Tue May 14 12:43:50 BST 2019;IN;ORIGINAL;83;2;2
1128264757214105600;Tue May 14 12:44:14 BST 2019;VE;RETWEET ;104;2;0
1128264794270773257;Tue May 14 12:44:23 BST 2019;AR;RETWEET ;100;2;0
1128265922228162561;Tue May 14 12:48:52 BST 2019;IN;ORIGINAL;71;0;2
1128266528288329728;Tue May 14 12:51:17 BST 2019;IN;ORIGINAL;121;3;3
1128266903393325057;Tue May 14 12:52:46 BST 2019;VE;RETWEET ;140;3;0
1128269129822162947;Tue May 14 13:01:37 BST 2019;UA;RETWEET ;143;8;0
1128283642873221120;Tue May 14 13:59:17 BST 2019;AR;REPLY   ;63;0;0
1128289275517259776;Tue May 14 14:21:40 BST 2019;BE;ORIGINAL;297;0;1
1128296453867278338;Tue May 14 14:50:11 BST 2019;AR;ORIGINAL;245;46;46
1128297959488151553;Tue May 14 14:56:10 BST 2019;VE;RETWEET ;142;46;0
1128299497635893250;Tue May 14 15:02:17 BST 2019;VE;ORIGINAL;89;0;0
1128302104991322113;Tue May 14 15:12:39 BST 2019;IN;RETWEET ;142;46;0
1128304885282353153;Tue May 14 15:23:42 BST 2019;IN;RETWEET ;142;46;0
1128305850001514498;Tue May 14 15:27:32 BST 2019;EC;RETWEET ;142;46;0
1128307571478212608;Tue May 14 15:34:22 BST 2019;IN;RETWEET ;142;46;0
1128308685938286592;Tue May 14 15:38:48 BST 2019;AR;RETWEET ;132;1;0
1128309247542845441;Tue May 14 15:41:02 BST 2019;AR;RETWEET ;142;46;0
1128310109686382592;Tue May 14 15:44:27 BST 2019;VE;RETWEET ;142;46;0
1128310129517056001;Tue May 14 15:44:32 BST 2019;UA;RETWEET ;142;46;0
1128311938545594368;Tue May 14 15:51:43 BST 2019;IN;RETWEET ;142;46;0
1128311948901330945;Tue May 14 15:51:46 BST 2019;IN;RETWEET ;142;46;0
1128312213758980099;Tue May 14 15:52:49 BST 2019;IN;RETWEET ;142;46;0
1128312236060086272;Tue May 14 15:52:54 BST 2019;IN;RETWEET ;142;46;0
1128312248152281093;Tue May 14 15:52:57 BST 2019;AR;RETWEET ;142;46;0
1128312523164454913;Tue May 14 15:54:03 BST 2019;IN;RETWEET ;142;46;0
1128313016850755584;Tue May 14 15:56:00 BST 2019;BE;RETWEET ;142;46;0
1128313137416028160;Tue May 14 15:56:29 BST 2019;IN;RETWEET ;142;46;0
1128313163458469888;Tue May 14 15:56:35 BST 2019;AR;RETWEET ;142;46;0
1128313655815098368;Tue May 14 15:58:33 BST 2019;IN;RETWEET ;142;46;0
1128314419530928128;Tue May 14 16:01:35 BST 2019;IN;ORIGINAL;157;0;0
1128314653887561728;Tue May 14 16:02:31 BST 2019;IN;ORIGINAL;188;0;0
1128317825532268545;Tue May 14 16:15:07 BST 2019;IN;ORIGINAL;104;0;1
1128318301556416513;Tue May 14 16:17:00 BST 2019;UA;RETWEET ;142;46;0
1128318648865755136;Tue May 14 16:18:23 BST 2019;IN;RETWEET ;142;46;0
1128319011249434625;Tue May 14 16:19:50 BST 2019;EC;RETWEET ;142;46;0
1128319716169269248;Tue May 14 16:22:38 BST 2019;IN;RETWEET ;142;46;0
1128320242235711488;Tue May 14 16:24:43 BST 2019;UA;RETWEET ;142;46;0
1128320800262688774;Tue May 14 16:26:56 BST 2019;UA;RETWEET ;142;46;0
1128321590750531584;Tue May 14 16:30:05 BST 2019;AR;RETWEET ;142;46;0
1128322030225506304;Tue May 14 16:31:49 BST 2019;IN;RETWEET ;142;46;0
1128323449624125440;Tue May 14 16:37:28 BST 2019;VE;RETWEET ;142;46;0
1128323961069146113;Tue May 14 16:39:30 BST 2019;EC;RETWEET ;142;46;0
1128325458305671168;Tue May 14 16:45:27 BST 2019;IN;RETWEET ;140;72;0
1128326563395723265;Tue May 14 16:49:50 BST 2019;IN;RETWEET ;142;46;0
1128327097431285760;Tue May 14 16:51:57 BST 2019;IN;RETWEET ;142;46;0
1128327252704419841;Tue May 14 16:52:35 BST 2019;AR;RETWEET ;142;46;0
1128329589279817728;Tue May 14 17:01:52 BST 2019;IN;RETWEET ;142;46;0
1128332892478820352;Tue May 14 17:14:59 BST 2019;IN;RETWEET ;142;46;0
1128333221903486977;Tue May 14 17:16:18 BST 2019;EC;RETWEET ;142;46;0
1128334879358431233;Tue May 14 17:22:53 BST 2019;AR;RETWEET ;142;46;0
1128336783828242434;Tue May 14 17:30:27 BST 2019;IN;ORIGINAL;136;0;0
1128339958421426177;Tue May 14 17:43:04 BST 2019;UA;RETWEET ;142;46;0
1128345859261894657;Tue May 14 18:06:31 BST 2019;VE;RETWEET ;142;46;0
1128348078161969152;Tue May 14 18:15:20 BST 2019;VE;RETWEET ;142;46;0
1128348154624135169;Tue May 14 18:15:38 BST 2019;IN;RETWEET ;141;1;0
1128349211358105601;Tue May 14 18:19:50 BST 2019;IN;ORIGINAL;206;2;6
1128350206066614272;Tue May 14 18:23:47 BST 2019;IN;RETWEET ;142;46;0
1128351522897760256;Tue May 14 18:29:01 BST 2019;IN;RETWEET ;142;46;0
